Size,Bubble Sort,Insertion Sort,Selection Sort,Merge Sort,Hybrid Merge Sort
100,0.0001461505889892578,0.0,0.0,0.0,0.0
1000,0.08891701698303223,0.000997781753540039,0.03096318244934082,0.0009965896606445312,0.001994609832763672
5000,1.8116042613983154,0.0015420913696289062,0.8816893100738525,0.016956567764282227,0.019347667694091797
10000,6.963007926940918,0.000997781753540039,3.1913580894470215,0.02428436279296875,0.032462120056152344
20000,31.45294499397278,0.003139019012451172,14.025487422943115,0.06754803657531738,0.06085991859436035
